step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
338,CASH_IN,171158.29,C4700062381,998477.5,1169635.79,C1067153046,3473447.89,3302289.6,0,0
174,CASH_OUT,251530.07,C5101059322,0.0,0.0,C1901611502,329321.89,580851.96,0,0
588,CASH_OUT,44397.6,C2710363859,0.0,0.0,C8349810557,1289898.86,1334296.46,0,0
197,PAYMENT,4138.53,C7907837463,165714.86,161576.33,M2189653665,0.0,0.0,0,0
289,PAYMENT,257.32,C6850396850,146946.78,146689.46,M1747576463,0.0,0.0,0,0
554,CASH_OUT,337287.15,C2231613399,337287.15,0.0,C0172691902,459807.94,797095.09,1,0
374,CASH_IN,6610.52,C4970034461,3140900.64,3147511.16,C0136182536,1787025.64,1780415.12,0,0
152,PAYMENT,2576.96,C9773566862,123980.15,121403.19,M8965890335,0.0,0.0,0,0
336,CASH_OUT,17535.85,C9296619199,17535.85,0.0,C5895755362,0.0,17535.85,1,0
149,CASH_OUT,88329.62,C8546864889,0.0,0.0,C6209816153,2060344.26,2148673.88,0,0
365,CASH_OUT,486973.6,C1739347600,389149.73,256662.6,C1151942907,1380690.76,1867664.36,0,0
380,PAYMENT,5484.56,C9198072081,19302.89,13818.33,M1080719868,0.0,0.0,0,0
679,CASH_IN,64575.36,C7887777181,745600.77,810176.13,C5204440618,1050722.02,986146.66,0,0
25,TRANSFER,90684.11,C8433065660,90684.11,0.0,C8560763969,0.0,0.0,1,0
146,CASH_OUT,1878107.63,C7123462703,124058.44,0.0,C6943977185,241835.55,2119943.18,0,0
572,TRANSFER,649357.55,C1692021413,649357.55,0.0,C1640045136,0.0,0.0,1,0
684,CASH_OUT,931928.2,C8179262920,931928.2,0.0,C8939225637,1603394.61,2535322.81,1,0
584,PAYMENT,16114.32,C1421394984,69637.2,53522.88,M5658146383,0.0,0.0,0,0
112,CASH_OUT,433646.02,C7230814220,433646.02,0.0,C9911840145,0.0,433646.02,1,0
469,PAYMENT,12129.2,C4107950420,99954.87,87825.67,M4562261082,0.0,0.0,0,0
628,CASH_IN,124477.11,C2877091242,1588234.32,1712711.43,C5365719335,924294.02,799816.91,0,0
127,CASH_OUT,49169.65,C1391150991,0.0,0.0,C9426642254,2135520.54,2184690.19,0,0
485,CASH_IN,596310.42,C5011611374,2864796.88,3461107.3,C2437337356,2976429.92,2380119.5,0,0
154,CASH_OUT,323873.8,C9556880552,323873.8,0.0,C9281675116,2367235.49,2691109.29,1,0
728,CASH_OUT,1259857.24,C9041709228,1259857.24,0.0,C9018941126,2953484.58,4213341.82,1,0
78,CASH_OUT,110722.08,C9137003989,264761.93,225741.12,C2710602743,2230585.8,2341307.88,0,0
203,PAYMENT,33131.0,C3130039163,165821.47,132690.47,M5840998421,0.0,0.0,0,0
278,CASH_OUT,180236.57,C7599442796,21047.55,0.0,C5681578493,1062944.33,1243180.9,0,0
143,PAYMENT,3046.88,C0221176506,79078.2,76031.32,M9628924262,0.0,0.0,0,0
515,TRANSFER,2147237.19,C4940973665,2147237.19,0.0,C9729902687,0.0,0.0,1,0
396,CASH_OUT,106339.82,C4282980474,130306.91,23967.09,C2510137044,2394075.68,2500415.5,0,0
116,PAYMENT,503.01,C9457420103,66675.99,66172.98,M5159349631,0.0,0.0,0,0
714,PAYMENT,3280.77,C9975375593,142231.74,138950.97,M6583952113,0.0,0.0,0,0
409,DEBIT,1241.58,C1121103713,2101.09,859.51,M9573331380,0.0,0.0,0,0
411,CASH_IN,387649.44,C2316352000,1069533.87,1457183.31,C8506571073,1626225.82,1238576.38,0,0
52,TRANSFER,3971144.26,C8639531621,3971144.26,0.0,C1692261065,0.0,0.0,1,0
493,CASH_OUT,15890.11,C7298476700,0.0,0.0,C9346738086,2839341.12,2855231.23,0,0
380,PAYMENT,1526.05,C5697857828,88451.55,86925.5,M7165865558,0.0,0.0,0,0
128,CASH_OUT,269979.43,C8347104642,156313.7,0.0,C5360613836,0.0,269979.43,0,0
264,PAYMENT,8994.03,C7873245831,118858.91,109864.88,M2329575028,0.0,0.0,0,0
429,CASH_IN,192623.0,C2269468622,870950.63,1063573.63,C6562073613,1108548.19,915925.19,0,0
450,CASH_IN,63762.29,C6540204306,3369204.98,3432967.27,C4077963675,3383890.83,3320128.54,0,0
645,PAYMENT,4028.76,C2290963081,135541.51,131512.75,M0136634009,0.0,0.0,0,0
176,CASH_OUT,26577.31,C3737987315,56604.26,30026.95,C0706573137,2636639.13,2663216.44,0,0
433,CASH_OUT,129769.26,C4735105199,430940.31,301171.05,C3181484116,2490633.9,2620403.16,0,0
99,CASH_OUT,15392.87,C3448683512,135790.02,120397.15,C0316814463,1731338.61,1746731.48,0,0
262,TRANSFER,602103.58,C6595848642,77703.01,0.0,C1438345630,5217017.99,5819121.57,0,0
511,PAYMENT,10229.18,C8454947336,2783.54,0.0,M1831994670,0.0,0.0,0,0
9,PAYMENT,6678.68,C9454469760,79588.82,72910.14,M5531735589,0.0,0.0,0,0
412,PAYMENT,5616.75,C4448435698,153814.77,148198.02,M4357520047,0.0,0.0,0,0
652,CASH_IN,524978.15,C9291799588,2201853.5,2726831.65,C9822337913,718476.2,193498.05,0,0
686,TRANSFER,229517.0,C5974460228,229517.0,0.0,C8812302481,0.0,0.0,1,0
342,CASH_IN,31424.9,C9399512183,3420089.21,3451514.11,C7734019886,2539697.53,2508272.63,0,0
169,CASH_OUT,1836421.43,C9372627402,288673.86,0.0,C3692208848,0.0,1836421.43,0,0
130,TRANSFER,2557185.42,C8577977549,2557185.42,0.0,C3624328770,0.0,0.0,1,0
190,CASH_IN,94685.99,C9325975707,1368635.78,1463321.77,C3622847566,3191985.97,3097299.98,0,0
279,CASH_OUT,231441.66,C3587758983,0.0,0.0,C2107338495,216782.67,448224.33,0,0
615,PAYMENT,1586.5,C9131923753,87387.63,85801.13,M2539472657,0.0,0.0,0,0
558,CASH_IN,79169.59,C4740392537,2027827.92,2106997.51,C4542163638,1165122.3,1085952.71,0,0
524,CASH_OUT,801698.63,C2134253996,801698.63,0.0,C5063270279,322720.69,1124419.32,1,0
443,CASH_OUT,706779.47,C9132752131,0.0,0.0,C6544214005,2066397.52,2773176.99,0,0
634,CASH_OUT,95232.36,C2435364983,0.0,0.0,C3819285527,1811904.62,1907136.98,0,0
629,TRANSFER,400176.39,C7019607458,400176.39,0.0,C8132976085,0.0,0.0,1,0
207,PAYMENT,1366.17,C9477576847,189418.43,188052.26,M1456685781,0.0,0.0,0,0
448,CASH_OUT,47720.71,C7772812865,244939.04,197218.33,C5788440047,990652.42,1038373.13,0,0
619,TRANSFER,201281.92,C2487983017,201281.92,0.0,C3748592751,0.0,0.0,1,0
163,CASH_OUT,224739.9,C5699847181,0.0,0.0,C1922765909,997135.03,1221874.93,0,0
203,TRANSFER,3127400.72,C9034532829,3127400.72,0.0,C0469707387,0.0,0.0,1,0
448,CASH_OUT,95828.48,C2522144596,0.0,0.0,C5302058926,1772665.24,1868493.72,0,0
248,PAYMENT,3241.49,C1702975009,190007.84,186766.35,M8084647895,0.0,0.0,0,0
536,PAYMENT,1975.68,C0969828362,182801.65,180825.97,M5985819249,0.0,0.0,0,0
531,CASH_IN,131948.47,C6494116726,1863015.49,1994963.96,C9145314323,3091988.87,2960040.4,0,0
209,PAYMENT,3372.31,C8084113701,191456.41,188084.1,M5763652395,0.0,0.0,0,0
352,CASH_OUT,291589.31,C9360612824,0.0,0.0,C2637966515,2596627.45,2888216.76,0,0
543,CASH_OUT,12775.65,C6317991420,17023.83,4248.18,C6414458939,941326.06,954101.71,0,0
320,PAYMENT,9236.96,C9360388908,1148.45,0.0,M0755800967,0.0,0.0,0,0
93,CASH_OUT,38330.31,C1619129354,0.0,0.0,C2199969868,0.0,38330.31,0,0
258,CASH_OUT,30893.86,C8216190495,30893.86,0.0,C8477519036,1251706.19,1282600.05,1,0
489,CASH_OUT,69494.65,C6645867925,69494.65,0.0,C6617147216,2228030.66,2297525.31,1,0
212,TRANSFER,1307276.53,C8663260310,0.0,0.0,C9790957827,3366166.48,4673443.01,0,0
542,CASH_OUT,91972.36,C5299284714,349830.18,257857.82,C1764818409,2109873.77,2201846.13,0,0
572,CASH_OUT,7594.86,C9611812683,0.0,0.0,C2607770940,2258891.66,2266486.52,0,0
94,CASH_OUT,70878.35,C2338676964,0.0,0.0,C2416263892,467795.93,538674.28,0,0
246,CASH_OUT,57809.22,C5448806477,0.0,0.0,C7225364138,325256.55,383065.77,0,0
368,CASH_IN,171619.05,C8824629125,3185582.28,3357201.33,C4215904981,2350024.41,2178405.36,0,0
461,CASH_IN,154055.33,C8939091666,1933627.73,2087683.06,C1626306036,1099757.51,945702.18,0,0
392,CASH_OUT,59401.11,C8566968226,59401.11,0.0,C1122075229,1110851.14,1170252.25,1,0
674,TRANSFER,320858.81,C7729967810,0.0,0.0,C7550204082,522738.71,843597.52,0,0
405,PAYMENT,15874.99,C6704841635,185998.69,170123.7,M5690747050,0.0,0.0,0,0
493,CASH_OUT,1293731.16,C0953921214,324248.32,0.0,C6192873334,2376192.77,3669923.93,0,0
110,CASH_OUT,167665.98,C2146949672,327231.98,159566.0,C9826557979,2782710.83,2950376.81,0,0
642,TRANSFER,3248380.45,C2547797033,0.0,0.0,C9248303367,3313243.78,6561624.23,0,0
639,CASH_OUT,20390.84,C5378911678,0.0,0.0,C5628088689,2226314.42,2246705.26,0,0
126,PAYMENT,5875.47,C8617464721,184518.88,178643.41,M0238389635,0.0,0.0,0,0
625,CASH_OUT,12770.87,C6018993238,0.0,0.0,C2671510642,385291.35,398062.22,0,0
48,CASH_OUT,381489.84,C3534593085,0.0,0.0,C8658375947,2765331.58,3146821.42,0,0
84,CASH_OUT,667336.2,C7494077328,0.0,0.0,C7689415691,99450.18,766786.38,0,0
487,CASH_OUT,33474.8,C4345669186,33474.8,0.0,C3971167065,150423.25,183898.05,1,0
643,CASH_OUT,17969.08,C2860177854,0.0,0.0,C1377291771,2251536.13,2269505.21,0,0
499,PAYMENT,2031.65,C4615873569,163611.14,161579.49,M7334498861,0.0,0.0,0,0
486,CASH_OUT,27455.15,C8580298500,267619.8,240164.65,C4326298709,992723.31,1020178.46,0,0
368,CASH_OUT,103765.41,C0278902732,0.0,0.0,C8586657851,2598023.48,2701788.89,0,0
316,TRANSFER,366929.97,C5175898446,366929.97,0.0,C6744118963,0.0,0.0,1,0
50,PAYMENT,2062.66,C6637852075,1321.82,0.0,M8942685010,0.0,0.0,0,0
90,PAYMENT,8879.86,C9238045533,96011.84,87131.98,M9378800340,0.0,0.0,0,0
660,PAYMENT,21641.43,C0248530523,105423.81,83782.38,M1030448326,0.0,0.0,0,0
575,CASH_OUT,19528.97,C2924185078,19528.97,0.0,C6824866761,0.0,19528.97,1,0
163,PAYMENT,1684.75,C1391517154,608.01,0.0,M5522755948,0.0,0.0,0,0
41,PAYMENT,5141.04,C6641067203,16983.32,11842.28,M7117746052,0.0,0.0,0,0
607,TRANSFER,2623484.21,C6138843820,2623484.21,0.0,C0180366894,0.0,0.0,1,0
663,CASH_OUT,192008.77,C3763104866,306847.47,114838.7,C2509267124,1445117.35,1637126.12,0,0
604,CASH_IN,511971.87,C0106447854,1451837.36,1963809.23,C4211684069,94182.03,0.0,0,0
558,PAYMENT,15285.43,C7051906712,88295.92,73010.49,M7204438041,0.0,0.0,0,0
561,CASH_IN,66472.09,C9703817348,991861.89,1058333.98,C0241805935,2553755.61,2487283.52,0,0
536,CASH_IN,431583.97,C7274754888,2623892.99,3055476.96,C0837528462,2529116.96,2097532.99,0,0
26,TRANSFER,1867725.23,C7878138408,1867725.23,0.0,C6901515327,0.0,0.0,1,0
731,TRANSFER,1468348.55,C1782381136,1468348.55,0.0,C8548193296,0.0,0.0,1,0
323,PAYMENT,12737.9,C4827949873,172865.92,160128.02,M4073981997,0.0,0.0,0,0
322,PAYMENT,6822.62,C7642635388,35597.48,28774.86,M4928810787,0.0,0.0,0,0
48,PAYMENT,1598.41,C3811050518,18724.28,17125.87,M6326994828,0.0,0.0,0,0
61,PAYMENT,70896.56,C8183898913,195222.71,124326.15,M2658165268,0.0,0.0,0,0
612,CASH_IN,57965.32,C6088918615,2189353.02,2247318.34,C0567767073,1913077.03,1855111.71,0,0
471,CASH_OUT,470913.02,C3813711154,0.0,0.0,C3675519979,698063.57,1168976.59,0,0
451,PAYMENT,341.59,C5064162492,92869.85,92528.26,M9882739969,0.0,0.0,0,0
40,CASH_OUT,41349.46,C0643432152,0.0,0.0,C1554871810,222709.38,264058.84,0,0
315,CASH_IN,87662.67,C2560620734,1961809.44,2049472.11,C6960244311,3327780.22,3240117.55,0,0
365,TRANSFER,1832579.48,C9291892557,1832579.48,0.0,C7039326117,0.0,0.0,1,0
94,CASH_OUT,5707.7,C3541210641,0.0,0.0,C7673488088,175499.52,181207.22,0,0
224,PAYMENT,16151.6,C4679639544,163885.03,147733.43,M0629120237,0.0,0.0,0,0
246,CASH_OUT,142573.4,C8910414520,312276.12,169702.72,C2296263853,2268399.6,2410973.0,0,0
33,CASH_OUT,158400.59,C6448427506,323420.98,165020.39,C5954533637,2325934.78,2484335.37,0,0
551,PAYMENT,6627.88,C4590296626,146537.84,139909.96,M0266880039,0.0,0.0,0,0
52,TRANSFER,220813.33,C8357127818,0.0,0.0,C8611047112,1440603.17,1661416.5,0,0
152,CASH_OUT,4772342.62,C5241404331,51489.85,0.0,C4700169688,2393089.73,7165432.35,0,0
660,TRANSFER,1785226.71,C8792832714,0.0,0.0,C9974497905,4144099.88,5929326.59,0,0
537,TRANSFER,7674282.25,C8160193162,7674282.25,0.0,C5862226653,0.0,0.0,1,0
83,CASH_IN,404986.39,C2785347347,2567950.1,2972936.49,C5207430972,1144253.81,739267.42,0,0
451,CASH_OUT,37321.24,C9281359248,0.0,0.0,C2502902652,0.0,37321.24,0,0
61,PAYMENT,3459.52,C9619559040,92225.34,88765.82,M4720175981,0.0,0.0,0,0
545,CASH_OUT,156256.66,C5396728874,0.0,0.0,C0628786582,2632226.72,2788483.38,0,0
491,CASH_OUT,516623.82,C3239960235,137809.74,114462.32,C8616502325,1435848.05,1952471.87,0,0
457,CASH_OUT,289773.99,C3239083289,146321.56,0.0,C0156257852,1107939.01,1397713.0,0,0
502,CASH_OUT,379392.37,C7374221847,4781.47,0.0,C8425520457,0.0,379392.37,0,0
295,CASH_IN,184437.58,C2796997862,1335410.6,1519848.18,C4315499683,3295312.08,3110874.5,0,0
308,CASH_IN,126998.2,C9743932335,3103154.96,3230153.16,C6216279674,1251721.83,1124723.63,0,0
260,PAYMENT,21653.38,C7720182058,8650.89,0.0,M1121625466,0.0,0.0,0,0
295,TRANSFER,685010.14,C5984163302,685010.14,0.0,C2059101583,0.0,0.0,1,0
94,PAYMENT,10014.42,C3770288412,134556.4,124541.98,M0713436185,0.0,0.0,0,0
23,TRANSFER,230964.06,C9974956115,230964.06,0.0,C3907689836,0.0,0.0,1,0
126,CASH_OUT,37592.62,C4257605664,317192.38,279599.76,C3407354219,0.0,37592.62,0,0
661,CASH_OUT,79822.71,C7557005895,113780.16,33957.45,C3887245939,2111429.49,2191252.2,0,0
553,CASH_OUT,125949.33,C9645682220,0.0,0.0,C3906495578,1599080.79,1725030.12,0,0
496,CASH_OUT,1236534.16,C2826755435,1236534.16,0.0,C9200524901,369569.46,1606103.62,1,0
164,CASH_IN,38526.6,C5251670560,1900162.77,1938689.37,C3466707063,2409883.34,2371356.74,0,0
464,PAYMENT,2099.2,C2905584928,43433.53,41334.33,M5255164156,0.0,0.0,0,0
31,PAYMENT,1337.2,C7212833824,60358.76,59021.56,M5720656476,0.0,0.0,0,0
432,CASH_IN,194797.38,C6314877792,856822.96,1051620.34,C7041310444,13733.25,0.0,0,0
260,TRANSFER,441076.21,C2736517627,441076.21,0.0,C6883903652,0.0,0.0,1,0
395,CASH_IN,77132.24,C7153926114,2427945.18,2505077.42,C7593293288,2216199.18,2139066.94,0,0
53,PAYMENT,12612.52,C5840478736,81903.53,69291.01,M5008215299,0.0,0.0,0,0
182,CASH_OUT,1020583.35,C9816407686,1020583.35,0.0,C7995036113,943933.24,1964516.59,1,0
672,CASH_IN,614800.74,C3609532059,1448941.96,2063742.7,C6467967310,2895768.82,2280968.08,0,0
56,PAYMENT,3802.99,C8189739227,132295.75,128492.76,M3191924250,0.0,0.0,0,0
132,CASH_IN,66583.09,C7399510465,1877798.5,1944381.59,C6786506135,2430916.6,2364333.51,0,0
295,PAYMENT,19294.76,C0141564725,12700.16,0.0,M2277222296,0.0,0.0,0,0
289,PAYMENT,10046.1,C4048941769,566.27,0.0,M9681442810,0.0,0.0,0,0
